datetime,avonmouth,avonmouth_docks_j,avonmouth_docks_k,bedminster,bishopsworth,bower_ashton,broadweir,cairns_road,clifton,cotham,eastville,feeder_road_a,feeder_road_b,kingweston,lockleaze,stock_bishop,st_pauls_j,st_pauls_k,woodland_way_j,woodland_way_k,filton_j,filton_k,whitchurch
20/10/2020 07:30,11.5376472,1.691,0.5415,13.48432114,7.839,5.317,2.867333633,18.5535,13.927,3.824,7.82,25.118,7.49,5.585,7.1155,5.5385,8.949,14.7345,13.04,10.7,6.33,10.54,13.54
20/10/2020 08:00,12.0961658,2.033,2.5555,14.504311,8.2005,5.317,3.123894231,20.1115,15.0575,4.21,8.48,27.0275,7.84,5.403,7.5525,5.7665,9.4145,15.3615,14.3,11.45,7.19,13.22,14.25
20/10/2020 08:30,12.6161995,1.4655,4.0375,15.25657956,8.4325,5.317,3.473914151,20.558,16.302,4.54,8.86,27.4835,7.84,6.981,7.809,5.7095,9.4145,15.77,14.45,11.65,7.46,13.67,14.58
20/10/2020 09:00,12.89158485,1.558,2.8405,15.45798713,8.288,5.317,3.802899318,21.4605,17.1665,4.96,9.04,28.272,8.53,7.244,8.0085,5.586,10.9345,17.271,14.64,11.71,7.49,13.74,14.54
20/10/2020 09:30,13.1247999,2.299,1.311,16.0488958,8.9805,5.317,4.140102512,22.116,17.727,5.32,9.29,29.0985,8.93,6.514,8.2365,5.5955,11.78,17.67,15.11,12.19,7.52,13.93,14.91
20/10/2020 10:00,13.39835445,2.299,1.007,15.74599405,8.805,5.317,4.411911808,21.527,17.8695,5.39,9.06,28.766,9.25,5.929,7.98,5.3485,12.0555,17.499,14.89,12.13,7.444,14.234,14.482
20/10/2020 10:30,13.2915519,2.8785,1.3395,15.33877342,8.6685,5.317,4.799604102,21.451,17.9835,5.54,9.18,28.5685,9.36,4.85,7.961,5.2725,12.1125,17.537,14.41,11.89,7.263,14.113,14.283
20/10/2020 11:00,13.33152315,2.964,3.572,15.74275931,8.6875,5.317,4.863512654,21.2515,17.974,5.54,9.06,28.352,9.27,4.549,7.8755,5.2345,12.0745,17.556,14.47,11.85,7.262,14.112,13.974
20/10/2020 11:30,13.37773025,2.7075,3.8285,15.91424346,8.7465,5.317,4.904462925,21.755,18.183,5.78,9.2,29.0795,9.38,5.189,8.151,5.1965,12.369,17.9455,14.93,11.91,7.261,14.111,14.513
20/10/2020 12:00,13.31247085,2.3655,3.971,16.15107663,8.844,5.317,5.02878444,22.04,18.4015,5.83,9.32,29.6495,9.47,5.454,8.341,5.2915,12.5875,18.088,15.54,12.27,7.262,14.112,14.781
20/10/2020 12:30,13.35243175,2.1565,3.9425,16.41840388,8.717,5.317,5.105985417,22.534,18.753,5.84,9.42,29.888,9.54,6.49,8.4835,5.32,12.6635,18.43,15.59,12.45,7.263,14.113,14.865
20/10/2020 13:00,12.9159428,2.185,2.4985,16.23087067,8.922,5.317,5.119374265,22.6765,18.791,5.75,9.44,29.6505,9.58,6.933,8.5405,5.5765,12.6065,18.601,15.66,12.46,7.261,14.111,14.726
20/10/2020 13:30,12.56030755,1.729,1.6435,15.69293205,8.852,5.317,5.114859484,22.154,18.867,5.8,9.52,29.4235,9.61,7.085,8.4835,5.4815,12.6065,18.601,15.4,11.91,7.524,14.474,14.311
20/10/2020 14:00,12.35563755,2.271,3.1635,15.57012026,8.434,5.317,5.117828202,21.3655,18.373,5.62,9.12,28.4735,9.52,8.214,8.2365,5.225,12.578,18.1735,14.9,11.62,7.527,14.477,13.921
20/10/2020 14:30,11.66769615,2.168,3.192,15.17233645,8.22,5.317,4.98690482,20.748,17.8695,5.68,8.95,28.0585,9.32,8.039,8.113,4.9495,12.3975,18.0025,14.6,11.71,7.528,14.478,13.691
20/10/2020 15:00,11.19570455,2.312,2.717,14.98612297,8.3345,5.317,4.900078464,20.3585,17.3375,5.63,8.7,27.692,9.2,8.11,7.866,4.921,12.1695,17.271,14.06,11.29,7.525,14.475,13.782
20/10/2020 15:30,11.072321,1.6375,3.2585,15.44579194,8.658,5.317,4.985809609,20.748,17.366,5.59,9.1,28.5475,9.29,7.189,8.056,5.0255,12.4165,17.6415,14.9,11.89,7.522,14.352,14.64
20/10/2020 16:00,11.4225174,1.56,1.957,15.55970422,9.195,5.317,5.065040905,21.2705,17.233,5.58,9.68,29.2695,9.31,7.909,8.246,5.415,12.4165,17.6985,15.94,12.99,7.521,14.351,15.841
20/10/2020 16:30,12.2654217,1.368,4.0755,15.74924738,9.5945,5.317,5.054090282,22.5245,17.48,5.31,9.74,29.8025,9.28,6.518,8.664,5.7095,12.274,17.803,16.75,13.83,7.521,14.351,16.83
20/10/2020 17:00,13.26825905,1.3575,3.8665,15.91895717,10.063,5.317,4.9541836,23.56,17.6605,5.15,9.94,30.382,9.33,5.926,9.025,6.137,12.103,17.7935,17.61,14.77,7.521,14.351,18.13
20/10/2020 17:30,13.3954309,1.445,3.496,16.17293462,10.5795,5.317,5.010528191,25.08,18.221,4.64,10.63,31.4735,9.36,5.29,9.5855,6.707,11.989,18.373,18.55,15.87,7.91,14.25,19.09
20/10/2020 18:00,13.32702775,1.446,3.515,16.36653842,10.248,5.317,4.992159723,26.1345,18.506,4.3,10.57,31.559,9.25,7.106,9.88,7.3815,11.5425,18.411,18.69,16.44,8.2,14.52,19.47
20/10/2020 18:30,13.4678872,1.285,2.888,16.88365442,10.4715,5.317,4.799640137,27.721,19.3895,3.915,11.03,32.2905,9.18,6.598,10.355,7.98,11.0675,18.62,19.16,16.5,8.2,14.52,19.63
20/10/2020 19:00,13.7797931,1.764,3.724,17.04871488,10.615,5.317,4.601030582,28.519,19.703,3.745,11.41,32.2905,9.18,5.985,10.7825,8.151,10.7255,18.81,18.89,16.23,8.2,14.52,19.34
20/10/2020 19:30,13.3016984,1.474,4.0945,16.80856855,9.8675,5.317,3.988321757,28.0345,19.6555,3.599,11.15,31.502,9.04,5.812,10.5165,7.9705,10.678,18.468,18.22,15.5,8.28,14.62,18.86
20/10/2020 20:00,12.6299739,1.5705,3.4485,16.02661831,9.8475,5.317,3.668066022,26.6665,18.582,3.408,10.52,30.153,8.71,6.586,10.1175,7.5145,10.051,17.67,17.51,14.48,8.25,13.99,17.82
20/10/2020 20:30,12.47898755,1.588,2.2515,14.97052036,9.436,5.317,3.513633462,25.061,17.081,3.261,9.88,28.3955,8.34,5.534,9.5475,7.0585,9.12,16.644,16.71,13.61,7.56,13.17,16.81
20/10/2020 21:00,12.28742005,1.6755,2.318,14.14783507,8.822,5.317,3.279749281,23.446,16.1595,3.614,9.26,26.7805,8.02,6.056,8.9395,6.593,8.702,15.808,15.66,12.75,7.56,13.17,15.87
20/10/2020 21:30,11.59508515,1.6325,0,13.33222587,8.1415,5.317,3.015836162,21.983,15.314,3.544,8.74,25.099,7.75,6.036,8.227,6.194,8.265,14.972,14.69,11.82,7.56,12.98,14.87
20/10/2020 22:00,11.31071555,1.3775,0,12.38736896,7.264,5.317,2.841084126,20.33,14.402,3.049,8.09,23.427,7.45,5.37,7.676,5.833,7.7805,14.003,13.48,10.91,7.09,12.45,13.71
20/10/2020 22:30,11.0165247,1.539,0,11.51349255,6.679,5.317,2.663777367,18.6865,13.6325,3.092,7.57,21.9545,6.88,4.166,7.182,5.282,7.3815,13.281,12.45,10.06,6.56,12.24,12.71
20/10/2020 23:00,10.19985625,1.653,0,10.22295111,5.9575,5.317,2.401244944,16.7865,12.483,3.123,6.95,20.159,6.5,3.197,6.555,4.655,7.106,12.369,11.27,9,6.42,11.78,11.55
20/10/2020 23:30,9.97340475,1.292,0,9.65290186,5.4895,5.317,2.28040454,15.105,11.666,3.066,6.35,18.8195,6.29,4.217,6.0705,4.2845,7.0585,11.8845,10.53,8.1,6.48,11.15,10.67
21/10/2020 00:00,9.53049575,1.3775,0,9.086606955,5.129,5.317,2.239903805,13.9365,10.9725,3.084,5.93,17.784,6.15,5.704,5.662,4.0185,6.707,11.4855,9.72,7.55,6,10.27,10.05
21/10/2020 00:30,9.30535145,1.2065,0,9.192016602,4.895,5.317,2.213983059,13.4805,10.6495,3.097,5.63,17.67,6.1,5.207,5.396,4.009,6.878,11.3335,9.38,7.25,6,10.27,9.89
21/10/2020 01:00,9.3068477,1.4725,0,8.89595016,4.856,5.317,2.039099881,13.0435,10.431,3.063,5.36,17.347,5.94,4.732,5.1585,3.971,6.8495,11.21,9.13,6.91,5.61,10.02,9.85
21/10/2020 01:30,9.38467265,1.174,0,9.548825566,4.817,5.317,2.128042941,13.813,10.7065,3.076,5.69,18.202,6.1,4.79,5.548,4.0945,7.0395,11.9605,9.26,7.32,6.1,10.15,9.85
21/10/2020 02:00,9.2548082,1.5215,0,9.544501328,4.758,5.317,2.094066574,13.49,10.5735,3.095,5.67,18.259,6.08,4.725,5.472,3.9995,6.9635,12.084,9.22,7.44,5.82,9.95,9.73
21/10/2020 02:30,8.96599625,1.3035,0,9.303754432,4.7095,5.317,2.073081349,13.2335,10.6115,3.127,5.47,17.9265,6.08,4.92,5.3105,3.8855,6.9445,11.8655,9.13,7.26,5.94,9.84,9.62
21/10/2020 03:00,8.92821435,2.2705,0,8.819940512,4.495,5.317,2.125776665,12.6635,10.3075,3.115,5.29,17.157,5.88,3.188,5.092,3.7145,6.916,11.3145,8.64,6.87,5.59,9.69,9.27
21/10/2020 03:30,8.7229773,2.1945,0,8.646460998,4.4075,5.317,2.097864104,12.312,10.07,3.092,4.99,16.53,5.73,3.499,4.902,3.553,6.536,10.868,8.48,6.62,5.55,9.59,8.98
21/10/2020 04:00,8.3565114,1.786,0,8.336947834,4.4075,5.317,2.093087367,11.9415,9.8705,3.098,4.88,15.9695,5.65,4.299,4.6835,3.5245,6.2035,10.4595,8.24,6.42,5.47,9.52,8.75
21/10/2020 04:30,8.3044761,2.2515,0,8.336947834,4.4465,5.317,2.071490694,11.647,9.6425,3.113,4.81,15.7795,5.72,2.823,4.731,3.4865,6.1465,10.4595,8.22,6.29,5.46,9.52,8.72
21/10/2020 05:00,8.40546165,2.907,0,8.346947834,4.4655,5.317,2.081409456,11.666,9.6995,3.087,4.72,15.8555,5.64,2.566,4.693,3.3915,6.118,10.431,8.19,6.24,5.51,9.52,8.72
21/10/2020 05:30,8.1082114,2.7645,0,8.233399518,4.963,5.317,2.105254964,12.0175,9.975,3.162,4.72,16.606,5.77,3.301,4.788,3.4485,6.479,10.6305,8.39,6.48,5.78,9.6,8.98
21/10/2020 06:00,8.6069865,2.907,0,8.821595292,5.285,5.317,2.127036421,12.6635,10.3645,3.207,4.99,17.1665,5.96,3.354,4.959,3.6005,6.498,11.001,8.88,6.9,5.96,9.85,9.61
21/10/2020 06:30,9.2032593,3.059,0,10.5137419,5.821,5.317,2.364885639,14.0505,11.3905,3.275,5.74,19.2185,6.47,2.545,5.662,4.085,7.6285,12.2835,10.16,8.06,5.96,10.18,10.67
21/10/2020 07:00,9.8886733,2.6125,0,11.81036987,6.377,5.317,2.464561958,15.8745,12.312,3.396,6.67,21.7835,6.93,2.991,6.213,4.5125,8.075,12.901,11.15,8.97,6.07,10.69,12.11
21/10/2020 07:30,11.3565183,3.154,0.76,13.46370362,7.7225,5.317,2.847925077,18.582,13.7085,3.854,7.65,25.0895,7.45,3.233,6.973,5.168,8.588,14.1075,12.89,10.49,6.36,11.52,13.36
21/10/2020 08:00,12.15129265,3.325,2.4035,14.75499278,8.336,5.317,3.145907038,20.2255,14.8675,4.21,8.54,27.4645,7.85,3.396,7.524,5.681,9.329,15.2855,14.13,11.51,6.74,12.75,14.1
21/10/2020 08:30,12.4647802,3.3155,4.845,15.32829504,8.522,5.317,3.413127672,20.976,16.0265,5.32,8.96,28.5665,8.25,3.493,7.828,5.624,10.0035,16.207,14.7,11.73,7.22,13.73,14.52
21/10/2020 09:00,12.8811298,2.6125,4.655,15.89058974,8.249,5.317,3.703852876,21.223,16.872,8.34,9.1,28.519,8.53,3.665,7.8755,5.7095,10.697,16.8245,14.78,11.85,7.36,13.88,14.58
21/10/2020 09:30,13.00616055,2.185,4.6455,16.32013149,8.9315,5.317,4.066336902,21.755,17.442,8.74,9.31,29.5735,8.93,3.801,8.151,5.7665,11.4855,18.3635,14.87,12.37,7.35,14.2,15.07
21/10/2020 10:00,13.25653395,2.3845,4.712,16.12158493,9.146,5.317,4.425975783,21.926,17.86,8.88,9.43,28.405,9.2,3.604,8.3505,5.6715,11.761,18.6675,15.12,12.37,7.5,14.27,15.07
21/10/2020 10:30,13.42776105,3.5055,1.463,15.94618205,9.078,5.317,4.905486558,22.078,18.335,8.94,9.48,29.9155,9.4,3.477,8.2555,5.643,12.1885,21.033,15.63,12.45,7.47,15.14,15.03
21/10/2020 11:00,13.8527309,2.4795,1.6815,16.23619687,9.107,5.317,4.947049924,22.1065,18.4395,9.11,9.57,30.4285,9.54,3.451,8.3885,5.5955,12.2835,17.157,15.77,12.55,7.551,14.991,15.17
21/10/2020 11:30,14.15770945,2.4985,1.6815,16.31418521,8.922,5.317,5.069196978,22.42,18.5725,6.09,9.57,30.875,9.7,3.52,8.4455,5.6145,12.4355,17.3565,15.8,12.54,7.661,14.671,14.98
21/10/2020 12:00,13.96291225,2.2515,3.211,16.4537936,9.1655,5.317,5.047585661,22.5625,18.4775,5.83,9.57,30.4095,9.58,3.56,8.5405,5.624,12.483,17.518,15.89,12.67,7.662,14.672,15.06
21/10/2020 12:30,14.18421215,2.147,3.0305,16.73287688,8.9315,5.317,5.113277057,23.1895,18.981,5.83,9.76,30.571,9.7,3.655,8.721,5.738,12.8345,17.689,15.95,12.85,7.732,15.062,15.232
21/10/2020 13:00,14.18077815,2.014,4.0185,16.63527554,8.9805,5.317,5.17947344,23.465,18.886,5.77,9.64,30.704,9.66,3.819,8.7685,5.871,12.806,17.86,15.95,12.79,7.852,15.312,15.262
21/10/2020 13:30,13.73990075,1.862,2.3655,16.22619687,9.117,5.317,5.18833023,23.104,18.7815,5.77,9.56,30.4,9.66,3.796,8.74,5.7,12.8345,17.7175,15.8,12.2,7.792,14.992,15.046
21/10/2020 14:00,13.3351331,1.6435,4.484,16.01150999,8.941,5.317,5.257878392,22.3535,18.4015,5.73,9.32,29.508,9.66,4.277,8.3505,5.3865,12.6825,17.2805,15.25,12.09,7.661,14.801,14.327
21/10/2020 14:30,13.5521829,1.539,4.0565,15.9689587,8.841,5.317,5.247087542,21.964,18.297,5.73,9.3,29.7255,9.5,4.889,8.3505,5.434,12.445,17.1855,15.21,11.95,7.481,14.721,14.67
21/10/2020 15:00,13.5011481,1.121,1.9475,15.45541816,8.872,5.317,5.15002584,21.831,17.803,5.67,9.26,29.545,9.45,4.573,8.398,5.5195,12.293,16.91,15.21,11.83,7.511,14.511,14.6
21/10/2020 15:30,13.170508,1.438,1.349,15.21369549,8.6975,5.317,5.116332818,21.66,17.67,5.58,9.18,28.806,9.47,4.686,8.2365,5.396,12.426,18.8955,15.1,11.96,7.5,14.32,14.307
21/10/2020 16:00,13.61255695,1.538,1.387,15.64079255,8.9805,5.317,5.105522223,21.888,17.366,5.49,9.46,28.4905,9.34,4.997,8.208,5.51,12.5305,20.349,15.46,12.72,7.471,14.871,15.43
21/10/2020 16:30,13.3738862,1.53,1.425,15.85049367,9.5655,5.317,5.056412339,22.477,17.2805,5.23,9.7,29.3845,9.33,4.498,8.5215,5.7475,12.3405,17.6985,16.49,13.85,7.711,14.591,16.51
21/10/2020 17:00,13.5710585,2.0045,1.216,15.74007835,10.0515,5.317,4.990678162,23.6455,17.404,5.09,9.82,30.078,9.32,3.998,8.911,6.1655,11.97,17.803,17.3,14.78,8.02,14.31,17.77
21/10/2020 17:30,13.8153826,2.717,0.9405,15.81855448,10.2375,5.317,4.96599545,25.0515,17.803,4.65,10.28,30.5235,9.15,3.824,9.367,6.7165,11.685,17.9835,18.04,15.53,8.07,14.28,18.61
21/10/2020 18:00,13.03399065,2.584,1.425,15.71719739,10.326,5.317,4.940568009,26.4575,18.221,4.41,10.55,30.8275,9.16,3.204,9.6995,7.2675,11.533,18.316,18.4,15.89,8.28,14.43,19.26
21/10/2020 18:30,13.62722825,2.622,3.933,16.34938511,10.518,5.317,4.783628938,28.3765,19.2565,4.058,11.16,32.319,9.24,2.947,10.469,8.0275,10.963,18.468,19,16.52,8.35,14.49,19.86
21/10/2020 19:00,13.4546522,2.0805,1.7765,16.43382406,10.2475,5.317,4.587300139,29.032,19.6935,3.934,11.29,32.3285,9.17,3.236,10.659,8.1225,10.564,18.6865,18.91,16.25,8.44,14.85,19.76
21/10/2020 19:30,13.18757965,1.596,3.135,16.16441087,9.8285,5.317,4.11484011,28.2625,19.0475,3.613,10.85,31.445,8.96,4.952,10.469,7.885,10.4215,18.449,18.19,15.6,8.46,14.58,18.9
21/10/2020 20:00,12.8171053,1.52,3.819,15.45407404,9.7605,5.317,3.675107224,26.543,18.1355,3.52,10.34,29.735,8.75,5.217,9.88,7.4385,9.9275,17.6035,17.34,14.63,7.82,13.97,17.94
21/10/2020 20:30,12.9269975,1.3795,3.914,14.54883607,9.2815,5.317,3.460653483,24.8615,17.081,3.411,10,28.1865,8.53,5.868,9.424,7.0585,9.101,16.606,16.57,13.76,7.93,13.53,17.04
21/10/2020 21:00,11.93822515,1.34,3.3535,13.693028,8.3075,5.317,3.350467685,23.56,16.1785,3.404,9.16,26.5145,8.17,6.188,8.7685,6.6595,8.645,15.827,15.53,12.78,7.53,13.11,16.13
21/10/2020 21:30,11.7295206,2.169,0,12.87101495,7.7615,5.317,3.030602744,21.8785,15.162,3.337,8.66,25.2225,7.86,6.941,8.2555,6.2415,8.265,15.105,14.7,11.97,7,12.46,15.08
21/10/2020 22:00,11.39461995,2.0235,0,12.07621103,7.118,5.317,2.847925571,20.5865,14.4875,3.265,8.24,23.75,7.5,6.622,7.6855,5.814,7.885,14.2025,13.71,11.14,6.97,12.24,13.97
21/10/2020 22:30,10.48403735,1.516,0.551,11.34379691,6.689,5.317,2.754655969,19.0285,13.4235,3.258,7.69,22.0875,7.05,5.963,7.239,5.4245,7.4385,13.4995,12.67,10.23,6.68,11.72,13.04
21/10/2020 23:00,10.26069995,1.5105,0.551,10.47044381,6.0455,5.317,2.554833554,17.043,12.407,3.237,7.03,20.3585,6.59,5.025,6.688,4.902,7.2675,12.559,11.43,9.09,6.28,11.19,11.79
21/10/2020 23:30,10.05203055,1.467,0.532,9.966867112,5.636,5.317,2.408899899,15.3615,11.5425,3.228,6.41,19.114,6.29,5.57,6.289,4.655,7.0395,11.951,10.71,8.39,6.07,10.65,10.8
22/10/2020 00:00,9.5013602,1.33,0,9.247717846,5.2375,5.317,2.233569981,14.193,10.868,3.21,5.96,17.974,6.15,5.022,5.776,4.085,6.745,11.59,9.79,7.56,6.07,10.65,10.04
22/10/2020 00:30,9.28537865,1.9475,0,9.148694395,4.8265,5.317,2.090407755,13.7085,10.564,3.196,5.67,17.5275,6.15,4.536,5.51,4.0375,6.84,11.3525,9.43,7.44,5.78,10.37,9.95
22/10/2020 01:00,9.3857661,2.0045,0,8.775422393,4.895,5.317,2.105335097,13.376,10.393,3.188,5.43,17.309,6.12,3.99,5.1965,3.9045,6.7545,11.2385,9.04,7,5.74,10.37,9.85
22/10/2020 01:30,9.232609,1.843,0,9.449657315,4.945,5.317,2.156680981,13.946,10.6495,3.179,5.78,18.1355,6.19,3.569,5.4625,4.0945,7.1725,12.008,9.18,7.42,5.71,10.21,9.85
22/10/2020 02:00,8.9527732,1.7195,0,9.305998824,4.7985,5.317,2.131013634,13.604,10.5925,3.223,5.66,18.126,6.21,3.492,5.4815,3.971,6.9635,12.1315,9.05,7.52,5.77,10.03,9.78
22/10/2020 02:30,8.5964624,1.6815,0,9.117504641,4.7395,5.317,2.088350451,13.2525,10.5925,3.259,5.57,17.7175,6.13,3.476,5.3675,3.933,6.9255,11.837,9.05,7.38,5.7,9.85,9.64
22/10/2020 03:00,8.420416,1.22,0,8.72668431,4.5145,5.317,2.024254317,12.7965,10.3835,3.247,5.37,16.9195,5.9,4.424,5.0825,3.8,6.7355,11.2195,8.81,6.96,5.7,9.85,9.27
22/10/2020 03:30,8.54486885,1.3225,0,8.438543662,4.456,5.317,1.991682175,12.4165,10.127,3.251,5.11,16.454,5.82,5.147,4.9305,3.724,6.4505,10.716,8.46,6.72,5.73,9.67,8.94
22/10/2020 04:00,8.6392409,1.2635,0,8.207099425,4.398,5.317,2.130987142,12.1885,9.8515,3.214,4.93,16.1785,5.73,6.108,4.788,3.6005,6.4315,10.5545,8.18,6.54,5.73,9.67,8.82
22/10/2020 04:30,8.7313092,1.691,0,8.278950368,4.427,5.317,2.130987142,12.0555,9.766,3.268,4.88,16.036,5.65,4.61,4.655,3.5245,6.346,10.4215,8.03,6.34,5.48,9.52,8.82
22/10/2020 05:00,8.61530185,2.2325,0,8.347285692,4.5145,5.317,2.037938852,11.989,9.7755,3.578,4.74,15.979,5.78,3.978,4.6455,3.5245,6.1275,10.4405,8.2,6.28,5.59,9.4,8.79
22/10/2020 05:30,8.9446583,2.2325,0,8.302721406,5.0605,5.317,2.147774828,12.369,10.108,3.832,4.81,16.587,5.83,4.085,4.8735,3.591,6.46,10.716,8.46,6.52,5.7,9.68,9.22
22/10/2020 06:00,8.4077468,2.5365,0,8.66841217,5.1875,5.317,2.268004113,12.8915,10.3265,3.908,5.09,17.195,6,3.76,5.016,3.743,6.688,11.115,8.94,6.96,5.7,9.68,9.83
22/10/2020 06:30,9.2138689,2.546,0,10.29054408,5.958,5.317,2.551973765,14.193,11.1435,4.029,5.74,19.399,6.48,3.263,5.681,4.18,7.581,12.464,10.15,8.03,5.61,9.86,10.9
22/10/2020 07:00,10.14754125,2.299,0.6175,11.45055463,6.5525,5.317,2.502478681,16.15,12.1315,4.114,6.67,21.8595,6.97,3.7,6.213,4.6645,8.075,12.9295,10.99,9.02,6.04,10.57,12.25
22/10/2020 07:30,11.5168646,2.698,0.5415,13.51249645,7.5175,5.317,2.86298422,19.095,13.49,4.533,7.53,25.251,7.63,4.214,6.954,5.358,8.7495,14.383,12.7,10.55,6.38,10.92,13.62
22/10/2020 08:00,12.1262899,2.4225,0.817,14.79318448,7.966,5.317,3.209257783,20.729,14.5825,4.14,8.44,27.4645,8.06,4.156,7.448,5.7855,9.367,15.2855,13.8,11.44,6.38,10.92,14.34
22/10/2020 08:30,12.9973289,2.1565,3.2205,15.36800565,8.2005,5.317,3.534845429,21.508,15.5135,4.49,8.9,28.424,8.43,4.277,7.809,5.852,10.0415,16.207,14.13,11.75,6.38,10.92,14.67
22/10/2020 09:00,13.66642,2.394,1.3775,15.65732281,8.112,5.317,3.803220016,21.394,16.2545,5.54,8.87,28.519,8.7,4.121,7.8375,5.6525,10.6305,16.7105,14.38,11.77,6.381,12.031,14.273
22/10/2020 09:30,13.29409615,3.002,1.653,16.06985288,8.4535,5.317,4.159116161,21.755,16.682,5.95,9.28,29.241,8.98,4.142,8.113,5.5955,11.571,17.29,14.89,12.29,6.381,12.031,14.487
22/10/2020 10:00,12.8175501,2.85,3.8095,15.72537477,8.61,5.317,4.416205605,21.983,17.0145,5.98,9.28,28.8895,9.36,4.041,8.1225,5.5385,11.666,17.3945,14.74,12.27,6.381,12.031,14.706
22/10/2020 10:30,12.9351991,2.4035,4.598,15.51005654,8.883,5.317,4.949798974,22.23,17.309,5.52,9.44,28.8895,9.36,4.076,8.1605,5.5385,11.666,17.3565,14.83,12.3,6.38,12.03,14.715
22/10/2020 11:00,14.06925335,2.565,4.6645,15.45766758,8.688,5.317,5.099408231,22.249,17.5085,5.79,9.32,29.0035,9.54,4.024,9.063,5.529,11.989,17.499,15,12.17,6.382,12.032,14.36
22/10/2020 11:30,14.03381075,2.66,4.3415,15.73772831,8.7465,5.317,5.145804113,22.078,17.651,6.52,9.26,28.79,9.61,3.857,7.467,5.3485,12.1885,17.7745,15.06,12.25,6.382,12.032,14.109
22/10/2020 12:00,14.73881755,2.6695,1.805,15.96957683,8.5905,5.317,5.171152244,22.1635,17.8885,6.56,9.38,28.9675,9.63,4.012,7.448,5.32,12.3405,17.974,15.31,12.17,6.381,12.031,14.398
22/10/2020 12:30,13.30918315,2.7645,1.5485,16.12970094,8.844,5.317,5.304978855,22.705,18.354,6.18,9.7,29.8395,9.63,4.126,7.6,5.4245,12.521,18.4585,15.93,12.55,7.514,12.524,15.063
22/10/2020 13:00,12.67952025,3.6005,1.5675,15.69883236,8.6975,5.317,5.211081679,22.1825,18.107,5.58,9.34,29.114,9.66,4.155,7.448,5.339,12.6825,18.2115,15.68,12.48,7.524,12.534,14.926
22/10/2020 13:30,12.81936135,2.4605,4.0185,14.94629031,8.842,5.317,5.246532862,21.9925,18.126,5.58,9.26,28.574,9.62,4.377,7.3435,5.2915,12.5305,17.917,15.17,12.09,7.526,12.536,14.286
22/10/2020 14:00,12.4012013,2.394,4.9875,14.87252908,8.7525,5.317,5.234775476,21.2135,17.6225,5.55,9.04,27.6185,9.52,4.103,7.1915,4.9685,12.445,17.556,14.9,11.65,7.528,12.538,13.641
22/10/2020 14:30,12.34892645,2.755,3.8285,15.22184081,8.558,5.317,5.185340122,20.976,17.4325,5.6,8.98,28.063,9.51,3.982,7.1155,5.0065,12.445,17.7555,14.68,11.74,7.069,12.179,13.817
22/10/2020 15:00,12.5162391,2.337,3.1825,15.01969575,8.5,5.317,5.177353445,20.8145,17.195,5.51,8.98,27.93,9.32,4.037,7.1345,5.1015,12.16,17.5465,14.63,11.55,7.064,12.174,13.872
22/10/2020 15:30,12.34783665,2.4225,4.4175,14.71177381,8.463,5.317,5.15197981,20.653,17.005,5.37,8.85,27.588,9.29,4.088,7.0395,5.225,12.008,17.461,14.55,11.46,7.183,12.113,14.084
22/10/2020 16:00,12.4780585,2.2325,4.37,14.95964742,8.6585,5.317,5.080427656,20.9475,16.682,5.24,9.01,27.9015,9.29,3.984,7.3055,5.225,12.008,17.4895,14.76,11.92,7.182,12.112,15.002
22/10/2020 16:30,12.53239625,2.166,3.2775,15.22971033,9.068,5.317,4.990777053,22.173,16.9005,5.11,9.33,28.863,9.24,3.891,9.2435,5.7095,11.9985,17.6605,15.55,12.85,7.5,12.15,16.28
22/10/2020 17:00,12.05359985,2.223,3.8285,15.45028314,9.5745,5.317,5.029659489,23.579,17.062,4.91,9.48,29.5925,9.24,3.589,8.797,6.2225,11.9985,17.803,16.58,14.07,7.5,12.15,17.53
22/10/2020 17:30,12.12347965,2.28,3.8475,15.52535422,9.837,5.317,5.021166179,24.662,17.8315,4.431,9.88,30.324,9.22,3.258,9.253,6.726,11.7895,17.936,17.87,15.03,7.5,12.15,18.35
22/10/2020 18:00,12.0615599,2.3085,3.2965,15.50469127,9.8375,5.317,4.98044117,25.612,17.955,4.084,10.03,30.419,9.2,2.961,9.633,7.258,11.533,18.1925,17.98,15.25,7.5,12.15,18.72
22/10/2020 18:30,12.2862411,2.3845,3.3155,15.7913887,9.9945,5.317,4.831237186,27.1225,18.6675,3.808,10.64,31.4735,9.31,2.814,10.051,7.771,10.868,18.2495,18.69,15.94,7.5,12.15,19.42
22/10/2020 19:00,12.2389501,2.394,3.4105,16.22837046,10.062,5.317,4.565200288,28.1105,19.3135,3.654,11.19,32.2335,9.31,2.68,10.488,8.113,10.735,18.639,18.87,16.17,7.5,12.15,19.52
22/10/2020 19:30,12.1815739,2.527,3.61,16.09465816,9.731,5.317,4.016986124,27.702,19.171,3.53,10.99,31.4925,9.18,3.003,10.3835,8.0275,10.5545,18.3825,18.15,15.57,8.55,14.35,19.1
22/10/2020 20:00,11.7517559,2.6125,2.0995,15.30922206,9.39,5.317,3.689875287,26.4385,18.297,3.406,10.51,29.9915,8.81,2.97,9.9085,7.581,10.0605,17.632,17.45,14.68,8.55,14.35,18.01
