t,Avonmouth Docks,Avonmouth Primary,Bedminster,Bishopsworth,Bower Ashton,Broadweir Primary,Cairns Road,Clifton,Cotham Primary,Eastville,Feeder Rd 11kv,Feeder Road B,Filton DC,Kingsweston,Lockleaze,St Pauls Bsp 11kv,Stoke Bishop,Whitchurch,Woodland Way,Iron Acton,Seabank
2020-01-05 12:00:00,-1.482,-11.59309915,-13.23336372,-9.5772,-2.17725,-5.300349551,-23.74107,-17.423,-6.13,-9.56,-28.7575,-8.41,-9.39546,-4.862,-9.52109,-27.06113,-6.79839,-10.664225,-19.9875,0,0
2020-01-05 13:00:00,-1.6815,-11.4883992,-13.34117033,-9.71763,-2.272,-5.42841808,-24.25255,-17.7175,-6.17,-9.94,-29.698,-8.46,-9.504657,-3.784,-9.78766,-27.76451,-7.07484,-11.15205,-20.50165,0,0
2020-01-05 14:00:00,-1.4345,-11.86438545,-13.07791712,-9.71678,-2.29575,-5.367640487,-24.05172,-17.803,-6.13,-9.9,-29.1175,-8.57,-9.588789,-3.524,-9.94726,-27.44816,-7.11759,-10.997675,-19.851,0,0
2020-01-05 15:00:00,-1.6245,-11.8335199,-13.07104509,-9.77796,-2.27675,-5.373930871,-24.01429,-17.7175,-6.1,-9.9,-29.469,-8.53,-9.601416,-2.799,-9.91401,-27.58059,-7.1269,-10.80625,-19.9355,0,0
2020-01-05 16:00:00,-2.014,-12.3613854,-13.3034556,-9.97697,-2.3485,-5.419408593,-24.72584,-17.784,-6.07,-10.22,-30.305,-8.58,-9.787392,-2.471,-10.0757,-28.01854,-7.51982,-11.207625,-21.047,0,0
2020-01-05 17:00:00,-1.824,-13.4375492,-14.74136617,-11.09012,-2.6715,-4.73393097,-27.68148,-18.867,-6.17,-11.57,-34.1905,-8.84,-10.555578,-2.955,-10.99986,-29.42644,-8.45177,-12.874875,-24.3165,0,0
2020-01-05 18:00:00,-1.7765,-13.5694447,-15.58858218,-11.04191,-2.791125,-3.850426117,-29.8737,-19.8645,-5.93,-12.25,-34.6655,-8.74,-10.546659,-3.487,-11.62705,-29.45608,-9.22184,-12.70815,-24.6805,0,0
2020-01-05 19:00:00,-1.786,-12.80020595,-14.75113354,-10.36421,-2.739125,-3.582349027,-28.01284,-19.5795,-5.82,-11.43,-32.3285,-8.37,-10.2312,-3.303,-11.01829,-28.93282,-8.6051,-11.62135,-22.6395,0,0
2020-01-05 20:00:00,-1.767,-12.0821947,-13.50127155,-9.43262,-2.520625,-3.436482177,-25.90289,-18.107,-5.65,-10.66,-29.944,-8.12,-9.95571,-2.37,-10.24252,-26.91768,-7.8907,-10.53455,-20.5465,0,0
2020-01-05 21:00:00,-1.558,-11.222249,-12.23628217,-8.50801,-2.29925,-3.307172321,-23.56646,-16.834,-5.5,-9.66,-27.626,-7.74,-9.329139,-2.704,-9.54845,-25.55291,-7.15654,-9.5095,-18.7395,0,0
2020-01-05 22:00:00,-2.1755,-10.71485495,-10.73268604,-7.35427,-2.03325,-3.095327932,-20.51145,-15.1145,-5.42,-8.4,-24.1015,-7.18,-8.66808,-3.407,-8.16145,-23.0584,-6.14517,-8.293025,-15.9965,0,0
2020-01-05 23:00:00,-2.2895,-9.4113438,-9.485273275,-6.36059,-1.80525,-2.726740445,-17.47411,-13.357,-5.28,-7.23,-21.052,-6.7,-7.959438,-3.678,-7.28403,-21.51313,-5.57251,-7.22475,-13.5135,0,0
2020-01-06 00:00:00,-1.7575,-9.44940785,-9.18381056,-6.12054,-1.783375,-2.669438697,-16.83533,-13.1385,-5.23,-6.93,-21.052,-6.61,-7.683498,-3.239,-6.84095,-22.18611,-5.31183,-7.107425,-12.74,0,0
2020-01-06 01:00:00,-1.6625,-9.54754055,-9.709519358,-5.90042,-1.95675,-2.463880084,-18.02074,-13.984,-5.26,-7.53,-21.7265,-6.73,-7.902387,-2.465,-7.20366,-23.35499,-5.60177,-7.0395,-13.1885,0,0
2020-01-06 02:00:00,-1.52,-9.40486235,-9.062589822,-5.5985,-1.88075,-2.359971014,-16.98961,-13.357,-5.24,-6.76,-20.121,-6.47,-7.599726,-3.062,-6.79136,-22.25204,-5.36275,-6.60725,-12.415,0,0
2020-01-06 03:00:00,-1.615,-9.29573735,-8.517143638,-5.34392,-1.787125,-2.280946715,-15.32806,-12.7015,-5.19,-6.13,-18.962,-6.23,-7.41438,-3.057,-6.11553,-21.14263,-4.81327,-6.3726,-11.596,0,0
2020-01-06 04:00:00,-1.6625,-9.25202405,-8.151373608,-5.24625,-1.71375,-2.316508472,-14.32125,-12.084,-5.23,-5.66,-18.0405,-6.11,-7.26138,-3.035,-5.79253,-19.78166,-4.51725,-6.144125,-10.7705,0,0
2020-01-06 05:00:00,-1.529,-9.2222805,-8.184327729,-5.37352,-1.725875,-2.446877832,-14.24886,-12.1315,-5.22,-5.56,-18.202,-6.22,-7.19928,-5.169,-5.8197,-19.73967,-4.49407,-6.11325,-10.7185,0,0
2020-01-06 06:00:00,-1.691,-10.1226662,-9.050379374,-6.04357,-1.873125,-2.764426311,-15.618,-12.7965,-5.59,-5.98,-20.0355,-6.85,-7.67826,-5.315,-6.18792,-21.59065,-4.84082,-6.7925,-11.947,0,0
2020-01-06 07:00:00,-2.114,-11.0824687,-12.61666633,-7.9609,-2.238375,-3.343407396,-19.20672,-15.5705,-6.18,-7.65,-25.9065,-8.03,-9.105633,-5.55,-7.84795,-25.49401,-5.85295,-8.45975,-15.2165,0,0
2020-01-06 08:00:00,-3.2965,-13.6479676,-15.37936995,-9.43488,-2.692,-4.629171532,-22.8152,-18.3825,-8.36,-8.88,-30.552,-9.68,-9.809055,-5.2,-8.88174,-30.40456,-6.55443,-9.3613,-17.511,0,0
2020-01-06 09:00:00,-4.5885,-14.99017285,-15.90109871,-10.06132,-2.762125,-5.260518349,-23.94608,-19.7315,-9.32,-9.65,-31.9675,-10.91,-10.124001,-5.944,-9.29347,-33.31787,-6.75507,-9.74415,-18.9345,0,0
2020-01-06 10:00:00,-4.7215,-14.6869129,-16.43548878,-10.30412,-2.776375,-6.009587447,-24.76308,-21.1185,-9.84,-10.22,-32.661,-11.52,-10.230543,-5.363,-9.49696,-35.02244,-6.80846,-9.972625,-20.215,0,0
2020-01-06 11:00:00,-5.092,-13.9977898,-16.54150849,-10.34629,-2.823875,-6.542065859,-25.07848,-21.812,-9.91,-10.36,-33.535,-11.82,-10.413828,-6.21,-9.61685,-35.53848,-6.86546,-10.182575,-20.319,0,0
2020-01-06 12:00:00,-4.0805,-14.120309,-16.24620288,-10.26407,-2.8215,-6.597869427,-24.79937,-22.021,-9.76,-10.2,-33.953,-11.9,-10.458612,-7.959,-9.595,-35.58978,-6.84342,-10.207925,-20.124,0,0
2020-01-06 13:00:00,-5.1075,-14.2942994,-16.33131871,-10.60244,-2.85,-6.61971736,-25.59091,-22.23,-9.83,-10.67,-34.0575,-11.94,-10.394127,-9.085,-10.04625,-35.98061,-7.01062,-10.355475,-20.6895,0,0
2020-01-06 14:00:00,-5.377,-14.19260545,-16.36082896,-10.60846,-2.885625,-6.632254689,-25.83525,-22.097,-9.83,-10.8,-34.5135,-11.83,-10.335213,-8.522,-9.94403,-36.1024,-7.14134,-10.80625,-20.826,0,0
2020-01-06 15:00:00,-3.213,-14.14814025,-16.18683559,-10.61201,-2.775625,-6.567178526,-25.54835,-21.4605,-9.84,-10.71,-33.9055,-11.54,-10.280574,-8.076,-9.90033,-35.56692,-6.96084,-10.664225,-20.67,0,0
2020-01-06 16:00:00,-3.9385,-14.27870795,-16.4533142,-10.58284,-2.682375,-6.528482355,-26.09327,-21.2895,-9.48,-10.86,-34.3995,-11.33,-10.493901,-8.394,-10.02307,-35.46477,-7.12063,-11.071775,-21.6385,0,0
2020-01-06 17:00:00,-2.0725,-14.9288806,-17.23865915,-11.62727,-2.867375,-6.410933012,-28.40576,-21.299,-8.76,-11.75,-36.9835,-10.9,-10.49715,-7.55,-11.06142,-35.94342,-8.25968,-12.998375,-24.9405,0,0
2020-01-06 18:00:00,-1.439,-14.15234575,-17.21435832,-11.76663,-2.96975,-6.247471877,-30.39468,-21.698,-7.84,-12.53,-37.7055,-10.35,-10.30905,-5.642,-11.92003,-34.11507,-9.18042,-13.615875,-26.455,0,0
2020-01-06 19:00:00,-1.542,-13.39005815,-17.08697399,-11.06188,-3.0275,-5.573083589,-30.0979,-21.47,-7.44,-12.39,-36.3375,-9.93,-10.251639,-5.586,-11.76423,-32.65169,-9.10955,-12.60935,-24.7715,0,0
2020-01-06 20:00:00,-2.7325,-12.63715025,-15.63446336,-10.32458,-2.8245,-4.654868497,-28.09872,-19.665,-6.95,-11.57,-33.0315,-9.31,-10.187379,-7.763,-10.96053,-30.39734,-8.40199,-11.15205,-22.5615,0,0
2020-01-06 21:00:00,-1.5325,-11.58315245,-13.94691631,-9.30418,-2.53425,-3.704589379,-25.03706,-18.0405,-6.69,-10.3,-29.8205,-8.58,-9.710379,-3.568,-10.01414,-27.64177,-7.55345,-10.04055,-19.8705,0,0
2020-01-06 22:00:00,-1.6275,-10.3453225,-11.82163382,-7.89477,-2.1875,-3.207824927,-21.64138,-15.884,-6.53,-8.96,-25.9825,-7.8,-9.058239,-3.929,-8.79396,-24.6601,-6.58654,-8.502975,-16.7635,0,0
2020-01-06 23:00:00,-1.216,-9.75868035,-10.19514922,-6.66527,-1.891125,-2.924044831,-18.48016,-14.25,-6.16,-7.56,-22.42,-7.1,-8.229555,-3.734,-7.57454,-22.37079,-5.6962,-7.156825,-13.871,0,0
2020-01-07 00:00:00,-1.3205,-9.28667005,-9.767815097,-6.30958,-1.839125,-2.764814966,-17.55866,-13.7655,-6.24,-7.15,-22.04,-6.86,-7.939863,-3.221,-7.05831,-22.67536,-5.43913,-6.90365,-12.9285,0,0
2020-01-07 01:00:00,-1.1685,-9.51618855,-10.1104564,-5.97405,-2.03075,-2.47269327,-17.88831,-14.117,-5.8,-7.67,-22.7335,-7.09,-8.019558,-3.78,-7.23862,-23.57881,-5.61355,-6.90365,-13.299,0,0
2020-01-07 02:00:00,-1.5295,-9.13260045,-9.369649459,-5.72397,-1.919375,-2.463324252,-17.45302,-13.604,-5.28,-7.05,-21.2705,-6.66,-7.792767,-3.968,-6.91315,-22.25508,-5.43248,-6.65665,-12.7205,0,0
2020-01-07 03:00:00,-1.083,-8.6522608,-8.872581897,-5.43161,-1.848625,-2.440485101,-15.99192,-12.9865,-5.24,-6.47,-20.0165,-6.38,-7.63497,-4.352,-6.46494,-21.12116,-5.18681,-6.279975,-11.9665,0,0
2020-01-07 04:00:00,-1.083,-8.5160714,-8.623185185,-5.38653,-1.7505,-2.452713908,-15.03546,-12.578,-5.22,-5.99,-19.038,-6.25,-7.4673,-4.608,-6.04371,-20.50651,-4.66013,-6.193525,-11.219,0,0
2020-01-07 05:00:00,-1.311,-8.67622385,-8.629580877,-5.50548,-1.743125,-2.485070167,-14.80347,-12.331,-5.28,-5.89,-19.1045,-6.31,-7.39251,-5.363,-6.00058,-20.39498,-4.60218,-6.218225,-11.037,0,0
2020-01-07 06:00:00,-1.311,-9.2144183,-9.484520811,-6.25947,-1.857125,-2.737943151,-15.95126,-12.9485,-5.56,-6.32,-20.444,-6.82,-7.84314,-5.311,-6.46209,-21.96001,-4.96166,-6.897475,-12.22,0,0
2020-01-07 07:00:00,-2.9925,-10.94632745,-13.08106619,-8.20732,-2.265875,-3.218282573,-20.51582,-15.6085,-6.13,-8.24,-26.5145,-8.17,-9.141939,-5.31,-8.1776,-25.89605,-6.15201,-8.5709,-15.847,0,0
2020-01-07 08:00:00,-4.731,-13.109084,-15.83421902,-9.79295,-2.6935,-4.382539898,-23.37114,-18.373,-6.95,-9.5,-31.7015,-9.6,-10.03797,-6.154,-9.05198,-30.72509,-6.58882,-9.700925,-18.577,0,0
2020-01-07 09:00:00,-4.484,-13.11549675,-15.78259064,-9.97035,-2.686125,-4.94488583,-23.89288,-19.779,-8.27,-9.68,-31.844,-10.57,-10.168002,-6.067,-9.23457,-32.87707,-6.64316,-9.57125,-18.798,0,0
2020-01-07 10:00:00,-2.9355,-13.5063106,-16.03010056,-10.11934,-2.679375,-5.631749578,-24.4112,-20.976,-8.71,-10,-32.7465,-11.25,-10.249137,-5.456,-9.3005,-34.25928,-6.66254,-9.64535,-19.2985,0,0
2020-01-07 11:00:00,-4.7025,-13.47130535,-16.12988633,-10.11995,-2.608375,-6.418770282,-24.57422,-21.4225,-8.93,-10.06,-32.6135,-11.38,-10.450134,-7.358,-9.39113,-34.6642,-6.57533,-9.713275,-19.24,0,0
2020-01-07 12:00:00,-5.778,-13.53343775,-16.17426776,-10.18593,-2.600875,-6.473546267,-24.71045,-21.66,-9.06,-10.15,-33.478,-11.64,-10.439919,-8.047,-9.56327,-34.87928,-6.66235,-9.8553,-19.5715,0,0
2020-01-07 13:00:00,-5.313,-13.4033269,-16.06433846,-10.14351,-2.617,-6.508562394,-24.79082,-21.926,-9.04,-10.08,-33.364,-11.8,-10.398096,-6.583,-9.69627,-35.19838,-6.68192,-10.16405,-19.7145,0,0
2020-01-07 14:00:00,-3.8125,-12.85709905,-15.67729909,-10.08474,-2.657875,-6.496867699,-24.35914,-21.3275,-8.94,-10.05,-32.585,-11.42,-10.510542,-7.547,-9.71318,-34.68956,-6.75127,-9.910875,-19.3765,0,0
2020-01-07 15:00:00,-3.0115,-12.96058915,-15.48580708,-10.05285,-2.6045,-6.352766251,-24.12411,-20.691,-8.99,-9.98,-31.8915,-11.17,-10.421586,-7.107,-9.71565,-34.03835,-6.54037,-9.861475,-19.3765,0,0
2020-01-07 16:00:00,-3.0715,-13.3823275,-15.57277476,-10.14878,-2.611625,-6.35683528,-24.79063,-20.748,-8.64,-10.36,-32.68,-11.14,-10.624887,-6.696,-9.97253,-33.80598,-6.82651,-10.4975,-20.436,0,0
2020-01-07 17:00:00,-4.653,-15.4217311,-16.8483056,-11.52227,-2.866,-6.293323445,-28.38239,-21.0045,-7.95,-11.63,-36.5655,-10.85,-10.983249,-7.153,-10.92519,-35.4213,-8.08013,-12.899575,-24.973,0,0
2020-01-07 18:00:00,-2.3085,-15.0436908,-16.50756834,-11.69221,-2.89925,-6.072115797,-29.41048,-21.4035,-7.13,-12.06,-36.67,-10.41,-10.90215,-4.638,-11.4038,-33.83273,-8.71359,-12.9922,-25.6425,0,0
2020-01-07 19:00:00,-2.09,-14.3216586,-16.55322652,-11.10258,-2.932375,-5.356799286,-29.79618,-20.9,-6.65,-12.13,-35.2355,-9.99,-10.71801,-4.456,-11.51932,-32.20367,-8.83025,-12.2265,-24.3425,0,0
2020-01-07 20:00:00,-3.032,-13.43721605,-15.21024085,-10.24014,-2.727875,-4.594644268,-27.45633,-19.5985,-6.23,-11.29,-32.3665,-9.23,-10.32174,-6.22,-10.88472,-29.75305,-8.12402,-10.868,-21.879,0,0
2020-01-07 21:00:00,-3.353,-12.27971855,-13.60112292,-9.18044,-2.4655,-3.632112648,-24.66884,-17.7555,-5.99,-10.1,-28.9275,-8.45,-9.91683,-8.322,-9.78424,-27.28058,-7.34692,-9.7318,-19.331,0,0
2020-01-07 22:00:00,-2.778,-11.03685635,-11.48576483,-7.80433,-2.115625,-3.243931163,-21.29786,-15.808,-5.74,-8.66,-25.289,-7.7,-8.99325,-7.389,-8.67616,-24.10739,-6.35113,-8.231275,-16.2955,0,0
2020-01-07 23:00:00,-3.2365,-10.43852545,-9.865762637,-6.55692,-1.83875,-2.814898792,-17.85525,-13.7655,-5.58,-7.47,-21.812,-6.9,-8.205471,-7.794,-7.30588,-21.8975,-5.51722,-6.885125,-13.3185,0,0
2020-01-08 00:00:00,-4.058,-10.3717912,-9.592283026,-6.16561,-1.81925,-2.721607963,-16.75857,-13.2145,-5.4,-7.1,-21.4415,-6.78,-7.944408,-8.19,-6.91619,-22.08465,-5.25977,-6.6937,-12.493,0,0
2020-01-08 01:00:00,-3.858,-10.68448045,-9.819057318,-5.86459,-1.945375,-2.496498299,-17.49463,-13.718,-5.42,-7.55,-22.116,-6.72,-7.990749,-7.802,-7.07731,-23.03427,-5.46193,-6.588725,-13.0455,0,0
2020-01-08 02:00:00,-3.9035,-9.7209496,-9.09125212,-5.54161,-1.83825,-2.30573309,-16.68979,-13.167,-5.36,-6.89,-20.425,-6.5,-7.744977,-7.825,-6.70206,-21.80592,-5.23203,-6.3232,-12.3955,0,0
2020-01-08 03:00:00,-4.3215,-9.41320565,-8.549200283,-5.29485,-1.76325,-2.30573309,-15.06206,-12.426,-5.38,-6.13,-19.3135,-6.18,-7.526178,-7.786,-6.07411,-20.29694,-4.70516,-6.01445,-11.6025,0,0
2020-01-08 04:00:00,-3.553,-9.4205824,-8.192487836,-5.20665,-1.66825,-2.332123612,-14.14512,-11.8085,-5.35,-5.74,-18.4585,-6.05,-7.27524,-6.48,-5.795,-19.08246,-4.39413,-5.9527,-10.6665,0,0
2020-01-08 05:00:00,-3.407,-9.8308004,-8.142531627,-5.28496,-1.670625,-2.332123612,-13.98818,-11.7705,-5.38,-5.58,-18.4395,-6.1,-7.32555,-5.601,-5.7836,-19.26695,-4.35233,-5.983575,-10.6665,0,0
2020-01-08 06:00:00,-2.5115,-10.38513545,-9.06747899,-6.03856,-1.86775,-2.748426795,-15.57943,-12.578,-5.56,-6.12,-19.76,-6.57,-7.74126,-4.516,-6.18849,-20.97885,-4.72207,-6.835725,-11.9665,0,0
2020-01-08 07:00:00,-3.277,-12.1988384,-12.51423755,-7.95084,-2.221625,-3.270139863,-19.42389,-15.2665,-6.19,-7.85,-25.6785,-7.87,-9.192852,-4.909,-7.91388,-25.3954,-6.02471,-8.490625,-15.7105,0,0
2020-01-08 08:00:00,-5.2725,-13.31674055,-15.19089311,-9.69095,-2.645375,-4.325201456,-23.26588,-18.012,-7.28,-9.4,-30.9795,-9.34,-9.989766,-4.327,-8.98111,-29.78725,-6.63898,-9.52185,-18.1545,0,0
2020-01-08 09:00:00,-6.6975,-14.61800305,-15.36580852,-9.97522,-2.63625,-4.986629536,-23.63942,-19.1805,-8.14,-9.45,-30.704,-10.16,-10.029096,-4.479,-9.25224,-31.86625,-6.66919,-9.392175,-18.265,0,0
2020-01-08 10:00:00,-6.1845,-14.05439765,-15.44587896,-9.99212,-2.636,-5.581105807,-23.94608,-19.9025,-8.65,-9.42,-31.502,-10.75,-10.117449,-4.319,-9.31228,-33.01743,-6.62226,-9.269325,-18.6225,0,0
2020-01-08 11:00:00,-5.301,-13.19057215,-15.58626386,-10.00271,-2.524625,-6.301056064,-24.00403,-20.5295,-8.84,-9.32,-31.3975,-11.03,-10.016694,-3.988,-9.37118,-33.67873,-6.58882,-9.035975,-18.239,0,0
2020-01-08 12:00:00,-6.2605,-13.4320817,-15.61670584,-10.01587,-2.514875,-6.299592438,-24.08364,-20.425,-8.92,-9.44,-31.312,-11.03,-10.133343,-3.932,-9.51615,-33.97041,-6.65741,-8.912475,-18.265,0,0
2020-01-08 13:00:00,-3.572,-14.34078095,-15.69401123,-10.09409,-2.557375,-6.207544088,-24.08478,-21.0425,-8.89,-9.5,-31.825,-11.27,-10.164726,-3.94,-9.55852,-34.53608,-6.67489,-9.405175,-18.5575,0,0
2020-01-08 14:00:00,-6.441,-14.14784985,-15.29467328,-10.08457,-2.647875,-6.359558168,-23.9134,-20.615,-8.92,-9.64,-31.464,-11.18,-10.292076,-3.761,-9.63376,-34.38801,-6.65969,-9.553375,-18.395,0,0
2020-01-08 15:00:00,-6.8685,-14.6174777,-15.22947545,-10.20924,-2.5505,-6.345828383,-24.02607,-20.2445,-8.96,-9.67,-31.2455,-11.03,-10.188342,-3.151,-9.6539,-33.72558,-6.61466,-9.46075,-18.538,0,0
2020-01-08 16:00:00,-6.4125,-14.51114115,-15.46484093,-10.23813,-2.567375,-6.362424209,-24.58467,-20.2255,-8.6,-10.14,-32.1005,-11.01,-10.548225,-2.83,-9.87867,-33.72938,-6.80846,-10.3246,-19.747,0,0
2020-01-08 17:00:00,-6.0515,-15.58556955,-16.68898957,-11.35492,-2.836875,-6.289968047,-27.69459,-20.8335,-8.12,-11.37,-35.5965,-10.76,-10.886895,-3.52,-10.9307,-35.00976,-7.99387,-12.4982,-24.0045,0,0
2020-01-08 18:00:00,-3.762,-14.8510024,-16.42029148,-11.46126,-2.91475,-6.082200091,-29.17222,-21.356,-7.07,-11.88,-36.366,-10.33,-10.808406,-3.33,-11.26567,-33.55343,-8.5785,-13.023075,-25.051,0,0
2020-01-08 19:00:00,-3.534,-14.82622735,-16.16210187,-11.0835,-2.942625,-5.57942745,-29.13308,-21.071,-6.57,-11.87,-35.302,-9.79,-10.553796,-3.495,-11.22197,-32.16035,-8.66324,-11.94245,-23.972,0,0
2020-01-08 20:00:00,-3.1825,-13.45893375,-15.13740572,-10.16354,-2.77875,-4.641919642,-26.92376,-19.532,-6.19,-10.96,-32.395,-9.27,-10.43595,-3.697,-10.58338,-29.82696,-8.06645,-11.158225,-21.918,0,0
2020-01-08 21:00:00,-1.767,-13.22766195,-13.49462744,-9.09938,-2.4745,-3.758520262,-24.37016,-17.8315,-6.73,-9.8,-29.108,-8.57,-9.92079,-3.186,-9.70938,-27.0579,-7.28327,-9.96645,-19.37,0,0
2020-01-08 22:00:00,-1.749,-11.9731214,-11.4298906,-7.94203,-2.11825,-3.25140265,-21.11546,-15.8365,-6.6,-8.45,-25.3745,-7.65,-8.970327,-3.7,-8.45025,-24.37947,-6.30933,-8.614125,-16.328,0,0
2020-01-08 23:00:00,-3.7355,-11.33023875,-9.930948127,-6.84735,-1.857,-2.911876905,-18.33861,-14.0125,-6.45,-7.16,-22.078,-6.88,-8.178651,-7.765,-7.37979,-21.92733,-5.61811,-7.095075,-13.572,0,0
2020-01-09 00:00:00,-4.1305,-11.12425825,-9.545925907,-6.17257,-1.79075,-2.790148123,-16.72285,-13.3095,-6.36,-6.86,-21.7645,-6.7,-7.907265,-8.265,-6.93956,-22.23323,-5.24001,-6.909825,-12.675,0,0
2020-01-09 01:00:00,-4.317,-11.41662455,-9.784176871,-5.85407,-1.869375,-2.533014581,-17.43041,-13.661,-6.42,-7.45,-22.0495,-6.67,-7.905168,-8.989,-7.05147,-22.95865,-5.4587,-6.872775,-12.9545,0,0
2020-01-09 02:00:00,-4.1145,-10.73782675,-9.02581979,-5.59031,-1.821375,-2.385934542,-16.64609,-13.1575,-6.41,-6.72,-20.52,-6.44,-7.652997,-8.956,-6.64563,-21.50059,-5.22557,-6.5208,-12.103,0,0
2020-01-09 03:00:00,-4.019,-10.26609665,-8.563434116,-5.27444,-1.75275,-2.321576617,-15.06928,-12.3025,-6.36,-6.09,-19.19,-6.19,-7.441218,-8.958,-6.01635,-20.23633,-4.65747,-6.13795,-11.297,0,0
2020-01-09 04:00:00,-3.529,-10.0441453,-8.181272014,-5.2073,-1.664625,-2.329040206,-14.09306,-11.8085,-6.36,-5.69,-18.468,-6.08,-7.33761,-8.923,-5.79633,-19.266,-4.42358,-5.921825,-10.5625,0,0
2020-01-09 05:00:00,-2.749,-10.33939865,-8.227608894,-5.35203,-1.68175,-2.364051561,-14.18597,-11.761,-6.36,-5.62,-18.316,-6.15,-7.23618,-8.236,-5.80165,-19.26847,-4.38957,-6.020625,-10.608,0,0
2020-01-09 06:00:00,-2.7805,-11.02764895,-9.14624058,-6.08035,-1.840625,-2.680075697,-15.49469,-12.483,-6.67,-6.11,-19.95,-6.61,-7.74747,-7.545,-6.17766,-20.81621,-4.70402,-6.712225,-11.7455,0,0
2020-01-09 07:00:00,-3.2675,-12.4763904,-12.31604058,-7.9665,-2.246625,-3.245981885,-19.48089,-14.934,-7.14,-7.88,-26.0395,-7.81,-9.129213,-8.043,-7.79646,-24.97911,-5.93598,-8.31155,-15.054,0,0
2020-01-09 08:00:00,-6.1655,-14.3469898,-15.25406375,-9.73348,-2.706375,-4.431175236,-23.55791,-17.879,-8.31,-9.48,-30.8465,-9.18,-10.096236,-8.923,-9.04799,-29.34569,-6.60592,-9.478625,-18.122,0,0
2020-01-09 09:00:00,-6.2255,-14.7446199,-15.35788371,-10.00157,-2.659875,-5.154313714,-23.7937,-19.399,-9.18,-9.43,-31.141,-10.23,-10.003122,-9.222,-9.27846,-31.73931,-6.6994,-9.256325,-18.174,0,0
2020-01-09 10:00:00,-5.528,-15.0363583,-15.50448732,-10.13268,-2.6345,-5.86433583,-24.14729,-20.2445,-9.67,-9.62,-31.312,-10.83,-10.128123,-8.292,-9.3347,-32.79469,-6.72942,-9.2638,-18.6485,0,0
2020-01-09 11:00:00,-5.482,-14.97928945,-15.66403188,-10.16502,-2.6455,-6.519519105,-24.16724,-20.938,-9.99,-9.51,-31.5495,-11.03,-10.212453,-4.907,-9.37441,-33.69631,-6.66425,-9.318075,-18.5445,0,0
2020-01-09 12:00:00,-6.175,-14.8652753,-15.46542463,-10.15099,-2.6305,-6.602216537,-24.18263,-20.8715,-10.07,-9.51,-30.7135,-11.15,-10.263312,-3.779,-9.43882,-33.73042,-6.68515,-9.262825,-18.616,0,0
2020-01-09 13:00:00,-6.726,-14.53920015,-15.50460135,-10.12319,-2.436,-6.564140371,-24.36332,-21.2515,-9.27,-9.45,-28.5095,-11.22,-10.205838,-3.15,-9.50931,-34.15877,-6.81036,-9.2469,-18.6875,0,0
2020-01-09 14:00:00,-5.7,-14.0850681,-15.46835106,-10.15009,-2.531,-6.596474416,-24.49043,-21.223,-8.97,-9.74,-30.457,-11.2,-10.234125,-2.85,-9.71508,-34.2509,-6.86926,-9.62065,-18.9085,0,0
2020-01-09 15:00:00,-6.5835,-13.45134495,-15.28466387,-10.13069,-2.64825,-6.705102304,-24.4112,-20.8715,-9.03,-9.92,-30.818,-11.09,-10.182456,-2.91,-9.76258,-33.84983,-6.76343,-9.633,-18.8435,0,0
2020-01-09 16:00:00,-5.7665,-13.897737,-15.57223768,-10.20671,-2.716625,-6.655136293,-24.89779,-20.824,-8.81,-10.34,-32.1575,-10.99,-10.533159,-3.214,-9.83383,-34.29589,-6.96046,-10.50985,-20.2735,0,0
2020-01-09 17:00:00,-5.529,-14.9687184,-16.90836113,-11.52581,-2.914,-6.711936344,-28.27903,-21.356,-7.94,-11.51,-35.815,-10.85,-10.859247,-3.776,-11.04641,-35.25089,-8.16126,-12.800775,-24.284,0,0
2020-01-09 18:00:00,-2.5365,-16.49436425,-16.80550068,-11.88761,-3.172875,-6.347260581,-29.44582,-22.135,-6.96,-11.99,-36.632,-10.55,-10.97982,-3.245,-11.41083,-34.29025,-8.72841,-13.05395,-25.5255,0,0
2020-01-09 19:00:00,-2.4985,-16.2506769,-16.8913368,-11.56636,-3.199,-5.833472815,-29.75875,-21.8785,-6.56,-12.15,-35.3305,-10.14,-10.818639,-3.374,-11.52217,-32.82611,-8.85951,-12.2512,-24.531,0,0
2020-01-09 20:00:00,-1.721,-14.41459955,-15.22638413,-10.26972,-2.897125,-4.73513116,-27.27108,-20.1495,-6.13,-11.09,-32.433,-9.46,-10.24191,-5.783,-10.77395,-30.43173,-8.26747,-10.9915,-22.048,0,0
2020-01-09 21:00:00,-1.7955,-14.03536715,-13.55185011,-9.35327,-2.564875,-3.636196157,-24.90311,-18.6295,-5.75,-9.94,-28.7375,-8.75,-9.78966,-2.862,-9.82547,-27.76337,-7.4575,-9.9047,-19.201,0,0
2020-01-09 22:00:00,-2.375,-12.9731066,-11.7822488,-8.18702,-2.170375,-3.155979978,-21.73771,-16.4255,-5.52,-8.68,-25.2605,-7.9,-9.040104,-3.088,-8.77078,-24.94035,-6.50522,-8.552375,-16.38,0,0
2020-01-09 23:00:00,-2.337,-12.13368375,-10.1350074,-6.85999,-1.889125,-2.913382984,-18.68878,-14.383,-5.35,-7.45,-21.983,-7.05,-8.228628,-3.121,-7.63971,-22.49429,-5.76479,-7.22475,-13.663,0,0
